1;3
1;4
1;5
1;6
1;7
1;8
3;9
3;10
4;11
4;12
4;13
5;14
6;15
6;16
6;17
6;18
6;19
7;20
7;21
8;22
2;23
2;24
2;25
2;26
2;27
2;28
2;29
2;30
2;31
2;32
2;33
2;34
2;35
2;36
2;37
23;38
24;39
25;40
25;41
25;42
25;43
42;44
42;45
26;46
27;47
28;48
28;49
49;50
29;51
29;52
29;53
29;54
53;55
53;56
53;57
53;58
53;59
53;60
60;61
60;62
60;63
60;64
60;65
60;66
60;67
54;68
54;69
54;70
54;71
54;72
54;73
54;74
54;75
54;76
30;77
30;78
30;79
30;80
30;81
30;82
30;83
30;84
30;85
31;86
31;87
31;88
31;89
31;90
31;91
31;92
31;93
31;94
32;95
33;96
33;97
33;98
33;99
33;100
33;101
96;102
96;103
96;104
96;105
96;106
96;107
96;108
96;109
97;110
99;111
100;112
100;113
34;114
34;115
35;116
36;117
36;118
37;119
37;120
37;121
37;122
123;124
123;125
124;126
124;127
124;128
124;129
124;130
124;131
124;132
124;133
124;134
124;135
124;136
124;137
124;138
124;139
124;140
124;141
124;142
124;143
133;144
144;145
125;146
125;147
125;148
125;149
125;150
125;151
125;152
125;153
125;154
125;155
125;156
125;157
125;158
125;159
125;160
125;161
125;162
125;163
125;164
125;165
125;166
125;167
3;168
3;169
3;170
3;171
3;172
3;173
3;174
3;175
4;176
5;177
5;178
5;179
5;180
5;181
8;182
8;183
8;184
1;185
185;186
185;187
185;188
185;189
185;190
2;191
191;192
191;193
2;205
205;194
205;195
205;196
205;197
205;198
205;199
205;200
205;201
205;202
205;203
205;204
2;206
206;207
206;208
206;209
23;210
24;211
24;212
2;213
213;214
213;215
213;216
213;217
213;218
213;219
213;220
213;221
2;222
222;223
222;224
222;225
25;226
25;227
25;228
25;229
25;230
25;231
25;232
42;233
42;234
42;235
42;236
231;237
231;238
231;239
231;240
231;241
231;242
26;243
26;244
26;245
2;246
246;247
246;248
246;249
28;250
28;251
28;252
252;253
252;254
252;255
252;256
256;257
256;258
256;259
53;260
53;261
53;262
53;263
53;264
53;265
54;266
54;267
54;268
54;269
54;270
54;271
54;272
54;273
54;274
54;275
54;276
30;277
30;278
30;279
30;280
30;281
30;282
30;283
30;284
30;285
30;286
31;287
31;288
31;289
31;290
31;291
31;292
31;293
31;294
31;295
31;296
31;297
31;298
31;299
31;300
31;301
31;302
31;303
31;304
31;305
31;306
31;307
31;308
31;309
2;310
2;311
2;312
2;313
